index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
291,7285084235,458457689,711.23,8.06,57,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 663895237, 2407436962, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 135556901, 1424266186, 1759573924, 130010027, 2394594065, 2394631677, 130010129, 1424266115, 458457594, 138093377, 458457643, 2394600299, 1424266140, 138081299, 1424266148, 155423723, 138110075, 1420286042, 138079392, 458457689]",5733.97
292,7285084235,129958225,5345.66,5.41,18,"[7285084235, 2363530756, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",28895.44
293,7285084235,130009969,620.00,7.77,24,"[7285084235, 2363530756, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 129960040, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",4819.21
294,7285084235,242661092,465.87,10.75,46,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 1649595152, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 5337763142, 5337763153, 1649595215, 7941045822, 1649595248, 1649595262, 6944027565, 6100793664, 6100793665, 1678677786, 1678677692, 242660069, 7950994318, 242659246, 5337860847, 242661086, 242661087, 242661092]",5008.72
295,7285084235,3905134105,396.64,14.35,66,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 2893869026, 11906494656, 2893869021, 2893869024, 2880986587, 2880986593, 2880989850, 2880985562, 2888327028, 2880996691, 2881000170, 2881000176, 2882782240, 2881002540, 2880970719, 1676036739, 1676036652, 155344261, 1676036119, 4177057994, 2882780708, 1678886598, 155338877, 7280387043, 8769509302, 155341639, 7309063645, 7288858489, 1663006953, 4102552474, 737621108, 3781746457, 4315809995, 739470020, 3781746458, 739470027, 3781738188, 6981923160, 6981923170, 6981923167, 3905134105]",5691.12
296,7285084235,3830604147,443.76,19.33,71,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 2893869026, 11906494656, 2893869021, 2893869024, 2880986587, 2880986593, 2880989850, 2880985562, 2888327028, 2880996691, 2881000170, 2881000176, 2882782240, 2881002540, 2880970719, 1676036739, 1676036652, 2880969700, 2880970901, 2880970904, 2880968264, 2880969840, 2882779439, 1676035230, 1676059082, 2323729196, 1679709440, 1679664575, 3196419462, 2888331869, 1990125500, 1679664501, 1679709402, 1679709389, 1679709379, 1700255441, 1700255434, 1700254193, 5878701419, 1700254785, 3830604154, 1665844629, 4502397814, 1665844646, 1665850048, 3830604147]",8578.25
297,7285084235,8660065212,1554.10,4.90,32,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 663895237, 2407436962, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",7618.05
298,7285084235,138100960,2437.40,3.52,25,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960]",8587.33
299,7285084235,8493071757,3046.84,3.05,14,"[7285084235, 2363530756, 438679847, 438679739, 10671569919, 438679770, 438679775, 438679779, 663863895, 6925740688, 438679937, 438679962, 438679246, 8493071757]",9291.94
300,7285084235,155371196,553.32,5.30,22,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 1984335298, 155371178, 8812225714, 2477132028, 2363551370, 2363551374, 2477148521, 155403115, 2477131996, 155371196]",2934.79
301,7285084235,173912077,1653.92,4.58,20,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 1984335298, 155371178, 8812225714, 8812225715, 9501602407, 9501602404, 1664200651, 173912077]",7576.70
302,7285084235,1664115915,1395.33,6.50,22,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655214, 1664111477, 3056110336, 1664115915]",9065.67
303,7285084235,1664086406,727.33,7.93,30,"[7285084235, 2363530756, 438679847, 1266042840, 2363551356, 1266042949, 1266042951, 155399663, 2476930122, 2477104854, 1734769986, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 2363607689, 2363607695, 3407178774, 8993303729, 2363607709, 8765420329, 7848300237, 8328973130, 7959927461, 1664086406]",5764.37
304,7285084235,1038793906,465.87,8.66,51,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 9178859335, 4553018169, 340185218, 492207416, 688021913, 688021915, 1095134363, 667546014, 667546005, 1041650778, 1041650738, 6384713620, 1041650746, 1041650751, 1041650766, 1038793911, 1041528228, 850377284, 1038793906]",4033.02
305,7285084235,1049140465,254.78,7.75,42,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 9178859335, 4553018169, 340185218, 492207416, 688021913, 688021915, 1095134363, 667546014, 923645194, 1049140465]",1974.66
306,7285084235,1049895346,472.54,8.41,55,"[7285084235, 2363530756, 2356792814, 2356795806, 2356795787, 2356792800, 3746296702, 2356792775, 2410526288, 433729848, 1080109075, 356231718, 663895252, 663895253, 1079949644, 663895244, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",3975.64
307,8660065212,340185206,584.34,4.79,26,"[8660065212, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 174015243, 4570311024, 458457799, 458457803, 458457807, 458457808, 855306835, 855306629, 855306603, 855306697, 1759750087, 340185209, 1759958160, 340185200, 470094120, 333737036, 470094099, 340185206]",2798.51
308,8660065212,458457689,469.03,3.57,28,"[8660065212, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 135556901, 1424266186, 1759573924, 130010027, 2394594065, 2394631677, 130010129, 1424266115, 458457594, 138093377, 458457643, 2394600299, 1424266140, 138081299, 1424266148, 155423723, 138110075, 1420286042, 138079392, 458457689]",1673.02
309,8660065212,129958225,1944.43,4.34,11,"[8660065212, 667546165, 667546181, 8660065216, 667546232, 667546241, 138036422, 6958790718, 173901812, 173888107, 129958225]",8445.13
310,8660065212,130009969,1339.31,4.92,30,"[8660065212, 667546165, 130010023, 2394594087, 2394594083, 2384828031, 2384828033, 458457737, 8773036430, 8773036433, 4570925161, 7936495394, 7936495395, 4570925165, 4570943155, 138048531, 4570943161, 8762607327, 8762607328, 8762601395, 138077687, 445166484, 130010002, 445166485, 138077695, 129959069, 4995000473, 135611215, 130009968, 130009969]",6585.93
311,8660065212,433999406,202.25,6.81,24,"[8660065212, 667546165, 667546181, 8660065216, 667546232, 667546241, 138036422, 173901813, 4285960839, 7934375830, 129960037, 129960040, 129960043, 129959876, 173947272, 173947235, 173963331, 173889242, 2061326901, 173942551, 7949876303, 180588150, 130112045, 433999406]",1376.76
312,8660065212,2780533002,343.91,11.77,37,"[8660065212, 667546165, 667546181, 8660065216, 667546232, 667546241, 138036422, 173901813, 4285960839, 7934375830, 129960037, 129960040, 129960043, 129959876, 173947272, 135571292, 2407119155, 135571294, 135571295, 2061326895, 2413913540, 1706350616, 552894294, 552893618, 2343342281, 1678609571, 656455534, 656453413, 656449771, 2372868206, 1706349290, 1706349272, 1678609333, 1706349265, 1706349143, 1706347554, 2780533002]",4049.17
313,8660065212,7285084235,1668.15,6.83,22,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895275, 663895285, 663895303, 2407415189, 7474377567, 2407415170, 433729936, 6940137848, 2356792800, 3746296702, 3746296706, 2356795783, 7285084235]",11391.86
314,8660065212,138100960,8258.48,3.35,26,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960]",27626.37
315,8660065212,2524219470,97.80,6.46,39,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 1080883502, 1079949677, 934867545, 6924796206, 1080024778, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 2524219470]",631.34
316,8660065212,8493071757,792.68,7.34,34,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 663895454, 1080109308, 6936069477, 356233965, 438679246, 8493071757]",5815.30
317,8660065212,155371196,247.36,8.07,33,"[8660065212, 667546165, 667546181, 8660065216, 667546232, 667546241, 7936495407, 7474062569, 7474062570, 2357332790, 9627049252, 2357332875, 7301922134, 2061326939, 173888102, 173950299, 173952909, 2477151304, 173952293, 173952696, 173954554, 135596982, 173955538, 2477092979, 155403805, 2450912577, 155399651, 2477095786, 2477095823, 155403116, 155403115, 2477131996, 155371196]",1996.42
318,8660065212,173912077,390.98,9.42,38,"[8660065212, 667546165, 667546181, 8660065216, 667546232, 667546241, 7936495407, 7474062569, 7474062570, 2357332790, 9627049252, 2357332875, 7301922134, 2061326939, 173888102, 173950299, 173952909, 2477151304, 173952293, 2477151911, 462046826, 2407351919, 173952295, 173955964, 155403118, 2407231736, 173909553, 155402556, 1079950239, 2492723688, 2363551370, 2363551372, 1664200682, 6928860086, 9501602407, 9501602404, 1664200651, 173912077]",3681.62
319,8660065212,1678678859,116.84,11.53,57,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 663895454, 1080109308, 6936069477, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 1678467683, 1664079266, 1678467680, 1649595152, 8769966262, 5337763141, 5337763160, 1649595154, 1678467305, 5337768229, 1649588845, 1678678859]",1347.36
320,8660065212,2488906786,222.52,15.07,60,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 1080883502, 1079949677, 934867545, 6924796206, 1080024778, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2488906786]",3353.22
321,8660065212,8707027731,492.75,20.34,81,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 663895454, 1080109308, 6936069477, 356233965, 438679779, 438679898, 2376451515, 1266042863, 155393945, 1984335302, 8772931467, 2477132062, 155398643, 1836988045, 173917846, 173917847, 173917858, 6943211214, 5282655218, 1664079364, 1984335290, 7309880712, 2363607676, 11906494644, 7848338800, 1679544144, 1678842086, 155340248, 155340246, 1678946459, 1678946513, 1678946504, 765175095, 1678946760, 736974034, 736974035, 2479542188, 1679429366, 1422508666, 2479550364, 1679469398, 736972593, 4022199402, 1678061709, 1678061695, 1678061694, 1678061685, 1678061679, 1678075562, 1660727155, 737144139, 1678061659, 8707027731]",10023.56
322,8660065212,1667834763,219.98,19.77,73,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 663895205, 356234106, 1079949685, 1080883502, 1079949677, 934867545, 6924796206, 1080024778, 1080024798, 1080024860, 1080024788, 1080024885, 2524219449, 663895348, 438680003, 663895615, 1984335342, 1984335341, 155389020, 155384437, 1984335344, 155386721, 155382010, 1984335373, 155380555, 2477118810, 155378876, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 1664522952, 8789512679, 1664523006, 8789512674, 1667834536, 1667834763]",4348.97
323,8660065212,4560347947,2353.32,5.95,34,"[8660065212, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 174015243, 4570311024, 458457799, 458457803, 458457807, 458457808, 855306835, 855306629, 855306603, 855306697, 1759750087, 340185209, 1759958160, 340185200, 470094120, 333737036, 470094112, 2461787307, 1925380346, 470094088, 138110113, 5885883982, 8743049027, 470091190, 470096027, 4560347947]",13994.83
324,8660065212,567547219,442.37,10.44,49,"[8660065212, 667546165, 130010023, 2394594087, 2532610347, 130010024, 1424266121, 4570311085, 174015243, 4570311024, 458457799, 458457803, 855307045, 667546051, 8773647868, 130010103, 663895160, 7958581985, 1759713640, 2461787196, 2461787208, 663895140, 663895144, 663895122, 492307165, 871720600, 871720583, 792632658, 340183016, 1265860780, 1265860770, 1265860708, 3158768004, 3158768006, 9466339074, 1041041228, 1041133158, 8792811076, 8792736907, 1041041046, 1041041311, 1038790352, 1038790363, 1038793934, 2453057240, 1065518445, 1065620472, 1065620477, 567547219]",4617.36
325,8660065212,1049895346,236.94,8.24,56,"[8660065212, 667546165, 667546181, 138089210, 8770430628, 667546220, 663895261, 2410477724, 2524219443, 663895268, 5339390529, 663895200, 2407436824, 2407436964, 2407436965, 2407436962, 663895237, 2410456818, 663895222, 663895218, 2407436668, 2407436682, 2407436676, 663895204, 138100968, 138100960, 138098347, 4570104937, 138096852, 138100955, 8762546881, 1079203803, 4551616352, 1079204055, 340185223, 7285029527, 8765911337, 340185224, 4936350292, 8765998121, 340185227, 6925025746, 8766092137, 663049603, 3243677273, 340185231, 663049601, 340185235, 1095937952, 1049039601, 571513867, 8765850298, 1049895324, 7950064570, 1049895328, 1049895346]",1951.33
